time,state,label
Thu May 07 23:43:36 +0000 2020,ca,-1
Thu May 07 23:43:34 +0000 2020,nc,1
Thu May 07 23:43:32 +0000 2020,va,-1
Thu May 07 23:43:31 +0000 2020,ca,1
Thu May 07 23:43:27 +0000 2020,co,-1
Thu May 07 23:43:26 +0000 2020,tn,-1
Thu May 07 23:43:26 +0000 2020,tx,-1
Thu May 07 23:43:20 +0000 2020,pa,-1
Thu May 07 23:43:19 +0000 2020,va,-1
Thu May 07 23:43:18 +0000 2020,nc,-1
Thu May 07 23:43:17 +0000 2020,tx,-1
Thu May 07 23:43:16 +0000 2020,ny,1
Thu May 07 23:43:15 +0000 2020,ca,-1
Thu May 07 23:43:15 +0000 2020,ca,1
Thu May 07 23:43:14 +0000 2020,me,-1
Thu May 07 23:43:12 +0000 2020,tx,1
Thu May 07 23:43:10 +0000 2020,nd,-1
Thu May 07 23:43:06 +0000 2020,dc,-1
Thu May 07 23:43:03 +0000 2020,or,-1
Thu May 07 23:43:02 +0000 2020,fl,1
Thu May 07 23:42:58 +0000 2020,ia,-1
Thu May 07 23:42:58 +0000 2020,md,-1
Thu May 07 23:42:56 +0000 2020,ny,1
Thu May 07 23:42:56 +0000 2020,ca,-1
Thu May 07 23:42:56 +0000 2020,tx,-1
Thu May 07 23:42:53 +0000 2020,mo,-1
Thu May 07 23:42:53 +0000 2020,ca,-1
Thu May 07 23:42:47 +0000 2020,wa,-1
Thu May 07 23:42:47 +0000 2020,tn,-1
Thu May 07 23:42:43 +0000 2020,wa,-1
Thu May 07 23:42:43 +0000 2020,ny,1
Thu May 07 23:42:35 +0000 2020,wa,-1
Thu May 07 23:42:33 +0000 2020,wi,1
Thu May 07 23:42:32 +0000 2020,wa,1
Thu May 07 23:42:32 +0000 2020,tx,1
Thu May 07 23:42:32 +0000 2020,nc,-1
Thu May 07 23:42:31 +0000 2020,ca,-1
Thu May 07 23:42:28 +0000 2020,ia,-1
Thu May 07 23:42:28 +0000 2020,nc,-1
Thu May 07 23:42:24 +0000 2020,nj,-1
Thu May 07 23:42:20 +0000 2020,ks,1
Thu May 07 23:42:12 +0000 2020,ca,-1
Thu May 07 23:42:06 +0000 2020,ca,-1
Thu May 07 23:42:06 +0000 2020,sc,-1
Thu May 07 23:42:02 +0000 2020,az,1
Thu May 07 23:42:00 +0000 2020,wi,-1
Thu May 07 23:41:58 +0000 2020,ca,1
Thu May 07 23:41:58 +0000 2020,oh,-1
Thu May 07 23:41:56 +0000 2020,pa,-1
Thu May 07 23:41:48 +0000 2020,ca,1
Thu May 07 23:41:42 +0000 2020,ca,-1
Thu May 07 23:41:42 +0000 2020,il,-1
Thu May 07 23:41:42 +0000 2020,va,-1
Thu May 07 23:41:38 +0000 2020,mi,1
Thu May 07 23:41:33 +0000 2020,ca,-1
Thu May 07 23:41:32 +0000 2020,ks,-1
Thu May 07 23:41:27 +0000 2020,ca,1
Thu May 07 23:41:27 +0000 2020,nh,1
Thu May 07 23:41:21 +0000 2020,ny,-1
Thu May 07 23:41:21 +0000 2020,tx,-1
Thu May 07 23:41:18 +0000 2020,ca,-1
Thu May 07 23:41:17 +0000 2020,ct,-1
Thu May 07 23:41:13 +0000 2020,ca,1
Thu May 07 23:41:12 +0000 2020,ca,-1
Thu May 07 23:41:10 +0000 2020,ca,-1
Thu May 07 23:41:09 +0000 2020,nj,-1
Thu May 07 23:41:08 +0000 2020,il,-1
Thu May 07 23:41:03 +0000 2020,tx,-1
Thu May 07 23:41:02 +0000 2020,ga,-1
Thu May 07 23:40:59 +0000 2020,ky,-1
Thu May 07 23:40:58 +0000 2020,fl,1
Thu May 07 23:40:56 +0000 2020,ca,1
Thu May 07 23:40:55 +0000 2020,ca,-1
Thu May 07 23:40:52 +0000 2020,co,-1
Thu May 07 23:40:49 +0000 2020,tx,1
Thu May 07 23:40:45 +0000 2020,ny,-1
Thu May 07 23:40:43 +0000 2020,oh,-1
Thu May 07 23:40:42 +0000 2020,fl,-1
Thu May 07 23:40:41 +0000 2020,tx,-1
Thu May 07 23:40:38 +0000 2020,fl,-1
Thu May 07 23:40:37 +0000 2020,ma,1
Thu May 07 23:40:32 +0000 2020,hi,-1
Thu May 07 23:40:32 +0000 2020,ca,1
Thu May 07 23:40:30 +0000 2020,la,-1
Thu May 07 23:40:23 +0000 2020,la,-1
Thu May 07 23:40:22 +0000 2020,pa,1
Thu May 07 23:40:19 +0000 2020,md,-1
Thu May 07 23:40:18 +0000 2020,tx,-1
Thu May 07 23:40:17 +0000 2020,mi,-1
Thu May 07 23:40:12 +0000 2020,az,-1
Thu May 07 23:40:12 +0000 2020,in,1
Thu May 07 23:40:06 +0000 2020,hi,1
Thu May 07 23:40:03 +0000 2020,fl,-1
Thu May 07 23:40:00 +0000 2020,ga,-1
Thu May 07 23:39:55 +0000 2020,wa,-1
Thu May 07 23:39:49 +0000 2020,nj,-1
